ID,Tx Amplitude at -7,Tx Amplitude at -6,Tx Amplitude at -5,Tx Amplitude at -4,Tx Amplitude at -3,Tx Amplitude at -2.5,Tx Amplitude at -2,Tx Amplitude at -1.5,Tx Amplitude at -1,Tx Amplitude at -0.5,Tx Amplitude at 0,Tx Amplitude at 1,Tx Amplitude at 2,Tx Amplitude at 3,Tx Amplitude at 4,Tx Phase at -7,Tx Phase at -6,Tx Phase at -5,Tx Phase at -4,Tx Phase at -3,Tx Phase at -2.5,Tx Phase at -2,Tx Phase at -1.5,Tx Phase at -1,Tx Phase at -0.5,Tx Phase at 0,Tx Phase at 1,Tx Phase at 2,Tx Phase at 3,Tx Phase at 4,Label,Trial
59,0.002861098,0.002600846,0.002525215,0.005931617,0.010920459,0.019237717,0.023908161,0.023216222,0.022794408,0.024322564,0.019216903,0.005625528,0.006049731,0.003712592,0.002619334,-2.865742797,0.315359904,1.522291393,0.528907678,0.583335069,0.43781881,0.343173893,0.479301917,0.101088594,-0.036757853,-0.182904946,-2.037899937,2.348639073,0.718193363,-1.971484777,Hole,4
300,0.002520751,0.00235755,0.001612361,0.005479246,0.015432486,0.020980196,0.021438995,0.021007863,0.019162926,0.019941261,0.005872949,0.006309597,0.00220709,0.002061018,0.003328536,-1.345791263,1.613935726,-2.925425517,1.212620143,1.395801807,1.095640028,0.916561141,1.059164418,0.662743165,0.490906948,0.833939023,0.083975336,0.722113947,0.476569428,2.40390768,Hole,1
301,0.002522395,0.002351723,0.001602798,0.005481367,0.015433877,0.021014512,0.021455038,0.021000335,0.019166303,0.019950185,0.005887887,0.006295508,0.002206288,0.002057186,0.003320229,-1.346341143,1.614326307,-2.927855964,1.214320379,1.398612157,1.095521824,0.918117317,1.058849839,0.662000648,0.491936208,0.83296171,0.087009995,0.721858955,0.474622684,2.402693085,Hole,1
302,0.002515421,0.002352782,0.001608631,0.005477095,0.015427528,0.021012158,0.021469893,0.020999999,0.019164343,0.019958481,0.005882757,0.006276382,0.002206354,0.002055346,0.003319384,-1.345361308,1.61289059,-2.925262933,1.213642667,1.396920556,1.096203503,0.919836466,1.058820384,0.662561894,0.49090357,0.834156526,0.088421773,0.723364974,0.476579533,2.403868401,Hole,1
303,0.002521065,0.002350598,0.001611607,0.005480609,0.015439631,0.021000238,0.021457072,0.021008608,0.019146952,0.019953104,0.005885114,0.00625749,0.002213329,0.00205744,0.003319876,-1.344630336,1.612090486,-2.924774505,1.21399598,1.395124191,1.096890713,0.920412148,1.059333333,0.66345096,0.491816458,0.83340545,0.094365142,0.718747354,0.47383435,2.40367403,Hole,1
304,0.002519375,0.002348865,0.001608772,0.005474626,0.015445864,0.020990802,0.021478398,0.020994624,0.019159786,0.019963517,0.005885076,0.006208878,0.002205229,0.00205811,0.003315835,-1.344786805,1.610752274,-2.924594981,1.21200221,1.392604847,1.095685114,0.921649151,1.059377696,0.662983299,0.491705793,0.832944835,0.099529423,0.719484214,0.474035948,2.404901109,Hole,1
305,0.00251595,0.002348041,0.001612292,0.005481357,0.015466962,0.02100335,0.021484162,0.020981828,0.019176506,0.019949222,0.005894869,0.006148453,0.002197573,0.002064324,0.00331701,-1.345247777,1.610477085,-2.925293843,1.21398813,1.392223979,1.095880073,0.923105183,1.059805901,0.662326446,0.491096751,0.832030059,0.103600449,0.719440724,0.473787305,2.404771737,Hole,1
306,0.002514602,0.002350963,0.001611692,0.005472385,0.015456893,0.021010462,0.02147985,0.02100659,0.019179637,0.019954394,0.005899108,0.006060704,0.002198343,0.00206588,0.003314139,-1.345250411,1.610282883,-2.92499358,1.213681564,1.392605891,1.096580867,0.923354343,1.059659923,0.661916213,0.491206411,0.831833307,0.105817382,0.716993002,0.474152946,2.404554911,Hole,1
307,0.002516349,0.002345811,0.001611275,0.005476083,0.015469386,0.020987527,0.021498607,0.021022714,0.019185972,0.019947582,0.005909012,0.005988034,0.002195582,0.002059516,0.003307946,-1.34465177,1.609507322,-2.922105899,1.215606131,1.389794211,1.097359711,0.923885799,1.060092388,0.661448856,0.491526404,0.831209159,0.103155695,0.714031868,0.47363709,2.404387154,Hole,1
308,0.002514978,0.002342724,0.00160997,0.005475145,0.015490521,0.021005276,0.021484875,0.021028971,0.019177612,0.019954505,0.00590338,0.005928934,0.002196103,0.002058625,0.003313343,-1.345650298,1.606329243,-2.924764362,1.21387551,1.389373729,1.09544518,0.923974091,1.059097437,0.661352832,0.491489862,0.831369377,0.099758757,0.71516668,0.473109893,2.404854516,Hole,1
309,0.002514544,0.002345813,0.001609314,0.005481264,0.015519227,0.021008754,0.021483349,0.021009574,0.019156393,0.019947565,0.005908352,0.005870489,0.00219902,0.002064179,0.003307937,-1.344194712,1.606177292,-2.923011741,1.214733458,1.389197118,1.096279995,0.923873857,1.058927195,0.661383217,0.491496684,0.830741298,0.094707417,0.713755475,0.472660967,2.405181527,Hole,1
310,0.002512916,0.002341473,0.001612262,0.005469379,0.015516275,0.021007319,0.021461984,0.020991969,0.019142071,0.019956281,0.00590882,0.005829347,0.002196374,0.002064158,0.003310514,-1.343786454,1.606463095,-2.919913481,1.21439847,1.38769089,1.09553789,0.923340905,1.058605114,0.660922572,0.492273084,0.830637072,0.088566826,0.712831329,0.472904738,2.404821912,Hole,1
311,0.002519759,0.002341206,0.001614958,0.00547423,0.015522442,0.021007367,0.02148227,0.021001183,0.019134836,0.019940612,0.005906457,0.005807029,0.00219874,0.002063907,0.003303959,-1.344998651,1.604374243,-2.920390769,1.216117015,1.385760866,1.096134101,0.922646223,1.059623978,0.660774101,0.491690225,0.831012474,0.083487076,0.713491881,0.469969148,2.405155446,Hole,1
312,0.002515929,0.002341996,0.001617797,0.005475912,0.015511013,0.021004154,0.021476215,0.021015863,0.019119471,0.019949911,0.005914079,0.005782206,0.002194754,0.002067688,0.00330647,-1.346072799,1.602024168,-2.922686582,1.216227112,1.386115903,1.096302606,0.922588864,1.059840447,0.662239321,0.492185403,0.831053762,0.078330518,0.714234081,0.473354054,2.404818536,Hole,1
313,0.002518019,0.002345844,0.001619286,0.005475779,0.015520411,0.021012178,0.021488081,0.021000257,0.019098422,0.019953614,0.005911657,0.005764849,0.002194225,0.002060501,0.0033023,-1.344412572,1.60283119,-2.920685769,1.217539403,1.388115482,1.096344449,0.923183667,1.060108422,0.662982845,0.49164379,0.83090622,0.071933028,0.711284894,0.471258146,2.405034136,Hole,1
314,0.002518254,0.00234445,0.001614629,0.005473143,0.015504836,0.021007093,0.02149289,0.020987595,0.019110894,0.019950698,0.005916426,0.005756178,0.002190241,0.002063053,0.003299335,-1.345230568,1.60288558,-2.922047213,1.216512928,1.388190008,1.096999862,0.922794454,1.05979592,0.663896979,0.492822428,0.82951041,0.066230511,0.713984942,0.472911863,2.406421298,Hole,1
315,0.001549258,0.002955231,0.002056567,0.007444533,0.017661807,0.01867674,0.016328988,0.018378458,0.014621891,0.015338908,0.007450688,0.002779774,0.001867087,0.001291101,0.001561339,-1.672585624,-1.176504605,1.449492851,1.071795244,1.20520252,1.230641316,1.120095203,1.078383753,1.043738316,0.881573841,0.23810286,0.1068829,1.29763128,-0.85668587,-1.769663422,Hole,2
316,0.001547265,0.002958019,0.002064134,0.007441211,0.017656943,0.018679794,0.016317565,0.01836881,0.01460407,0.015350257,0.007453176,0.00271378,0.001877404,0.001295194,0.001560175,-1.673387034,-1.175731211,1.450823176,1.070721052,1.20697894,1.23020304,1.12070057,1.078100004,1.043811676,0.880638503,0.23677394,0.112469736,1.296725777,-0.858558286,-1.770185894,Hole,2
317,0.0015537,0.002963761,0.002066807,0.007453505,0.017668025,0.018687618,0.016330707,0.018371691,0.014610613,0.015356346,0.007459284,0.002711757,0.001877669,0.001292302,0.001524601,-1.67221415,-1.178469245,1.453206064,1.071706951,1.206967727,1.229844038,1.120528313,1.077501398,1.043729575,0.880417308,0.23518053,0.089500647,1.295687341,-0.859318937,-1.757376095,Hole,2
318,0.001553298,0.002971187,0.002064845,0.007448852,0.017657559,0.01868598,0.016335493,0.018380908,0.014601969,0.015351649,0.007457053,0.002736576,0.001879424,0.001285353,0.001525662,-1.675915935,-1.177845424,1.452725472,1.071170902,1.207571859,1.229607311,1.120209365,1.07797931,1.04424175,0.881226309,0.234403095,0.097682103,1.291983966,-0.859031086,-1.757881563,Hole,2
319,0.001558629,0.002979671,0.002064097,0.007454772,0.017665387,0.018684674,0.0163249,0.018371298,0.01460911,0.015354192,0.007470269,0.002765597,0.001882417,0.001289166,0.001522742,-1.67522175,-1.179398893,1.450364405,1.072258447,1.207853709,1.229846426,1.119400205,1.078004975,1.043699395,0.880899402,0.234616455,0.107618585,1.294429218,-0.859360786,-1.76105947,Hole,2
320,0.001547773,0.002977596,0.002065547,0.007447397,0.017665258,0.018691849,0.016325185,0.018367916,0.014609247,0.015355033,0.007470952,0.002660576,0.001891254,0.001284806,0.001530214,-1.675378404,-1.178721179,1.453232308,1.072061599,1.206656269,1.229755891,1.119922372,1.077895213,1.044444954,0.880915128,0.233719243,0.100325476,1.29423814,-0.860642284,-1.756270248,Hole,2
321,0.001541595,0.002978137,0.002067152,0.007450412,0.017654258,0.018701833,0.016339848,0.018374478,0.014613108,0.015356779,0.007487952,0.002572199,0.001893009,0.001287658,0.001532743,-1.672718536,-1.179137893,1.451216447,1.0701663,1.207475626,1.22929486,1.119207135,1.078228432,1.043876022,0.880583044,0.234010943,0.088389069,1.293467446,-0.857825545,-1.754040091,Hole,2
322,0.00153828,0.002983818,0.002062063,0.007451351,0.017653078,0.018704951,0.016332288,0.01837548,0.014606671,0.015352416,0.007497143,0.002569148,0.001898088,0.001284238,0.001532301,-1.674446691,-1.180386001,1.451557057,1.071095734,1.206611048,1.229483442,1.118695915,1.077518017,1.044078939,0.880819249,0.232025689,0.081682084,1.297582193,-0.861403426,-1.758036918,Hole,2
323,0.001546438,0.002986374,0.002066539,0.007452516,0.017654122,0.018710971,0.016318522,0.018380477,0.014609022,0.015366243,0.007512963,0.00257491,0.001892667,0.001283898,0.001530089,-1.676210287,-1.180544423,1.451151779,1.070323491,1.207206146,1.22933352,1.118066247,1.078348404,1.043439138,0.880980968,0.233471385,0.084057663,1.294324928,-0.863494658,-1.76193903,Hole,2
324,0.00154328,0.00299029,0.002067586,0.00746108,0.01765768,0.018701605,0.016333703,0.018380346,0.014609939,0.01536801,0.007527445,0.002581351,0.001900024,0.001281236,0.001528784,-1.671450814,-1.180652086,1.450787093,1.071422637,1.207117066,1.228721612,1.119331608,1.077675098,1.044327245,0.880982619,0.23349554,0.083212052,1.29462927,-0.866171157,-1.764934228,Hole,2
325,0.00153873,0.002991467,0.002063243,0.007461708,0.017645611,0.018695845,0.016334973,0.018382254,0.014601113,0.015370628,0.007545234,0.002592039,0.001904496,0.001280354,0.001535667,-1.672221991,-1.180595081,1.452147627,1.071042063,1.207448596,1.228270997,1.119558083,1.076893297,1.044324137,0.881003899,0.234600537,0.087428875,1.292868232,-0.861545541,-1.766421987,Hole,2
326,0.001531192,0.002995117,0.002066119,0.007465113,0.017653937,0.018688412,0.016330693,0.018365899,0.014606642,0.015371764,0.007569429,0.002600005,0.001899701,0.00128121,0.001536539,-1.673926658,-1.181104085,1.449785175,1.0716639,1.207118011,1.228114226,1.119317566,1.07747556,1.043921181,0.881393206,0.235560697,0.091783933,1.294547941,-0.862209341,-1.766821663,Hole,2
327,0.00153322,0.002998729,0.002062623,0.007463373,0.017662833,0.01870093,0.016332741,0.018375912,0.014604449,0.015380932,0.007596812,0.002593162,0.001906763,0.001281957,0.001534484,-1.67039072,-1.180586843,1.452178859,1.072077364,1.207324218,1.227131231,1.119890113,1.076807934,1.044241029,0.880438698,0.235832798,0.089198065,1.292761757,-0.860845179,-1.774093627,Hole,2
328,0.001533851,0.00299698,0.002062075,0.007460269,0.017671608,0.018693854,0.01632648,0.018371011,0.014599656,0.015373747,0.007617946,0.002594696,0.001908704,0.001277491,0.001540017,-1.671963179,-1.181961041,1.45266183,1.071486286,1.206693486,1.226844842,1.119513699,1.077011298,1.044522645,0.880473166,0.232628353,0.091021737,1.292159154,-0.864111646,-1.771336239,Hole,2
329,0.00153808,0.0029994,0.00206715,0.007472331,0.017670524,0.018676655,0.01633411,0.01837266,0.014598612,0.01536609,0.007621637,0.002599557,0.001915044,0.001283587,0.001540301,-1.67118641,-1.182011208,1.451621236,1.071556164,1.206889793,1.226290958,1.119694274,1.076627519,1.045197024,0.879920009,0.231049242,0.093974138,1.293105573,-0.866049888,-1.772674938,Hole,2
330,0.000806999,0.001037227,0.001881795,0.006962724,0.013451813,0.022934361,0.024090574,0.028710026,0.026764553,0.02217367,0.007709672,0.004678923,0.002384079,0.001625295,0.001789937,2.654857597,0.543518809,-2.846641869,1.252369929,0.856246035,0.830189647,0.669855306,0.605340546,0.580547537,0.346908661,-0.223317114,-0.894692111,2.934699221,0.267827464,-2.139735193,Hole,3
331,0.000794826,0.001036242,0.001879402,0.006944979,0.013446188,0.022909874,0.024483373,0.028689096,0.026755217,0.022185584,0.007702311,0.004677321,0.002358873,0.00161673,0.001786687,2.656879954,0.546289272,-2.843364774,1.252746713,0.856036001,0.82852756,0.67889488,0.605005078,0.580477616,0.347377613,-0.228196581,-0.898051192,2.929506789,0.271111326,-2.147335688,Hole,3
332,0.000789255,0.001033035,0.001892331,0.006946846,0.013452549,0.022931149,0.024635586,0.028686354,0.026763207,0.022165861,0.007701393,0.004681004,0.002353995,0.001623576,0.001779293,2.66003449,0.543801727,-2.843483923,1.255484217,0.856527518,0.82840952,0.694415373,0.605117791,0.58028314,0.346714888,-0.226358269,-0.897536082,2.924547625,0.268476265,-2.151288132,Hole,3
333,0.000777608,0.001038084,0.001885881,0.00696043,0.013462991,0.022944996,0.024289523,0.028685461,0.02676416,0.022162768,0.007714019,0.004677578,0.002343588,0.001627703,0.001767095,2.642178681,0.539372031,-2.841433822,1.255351236,0.857555154,0.827267182,0.67949702,0.605394184,0.580349647,0.346696835,-0.228054278,-0.898478568,2.920850246,0.269881214,-2.146871829,Hole,3
334,0.000772833,0.001029708,0.001884478,0.006971281,0.013452834,0.022936302,0.024322012,0.028694341,0.026767787,0.02217196,0.00770375,0.0046911,0.002340011,0.001633116,0.001766062,2.640413334,0.542611979,-2.843089436,1.257236114,0.858167194,0.829118802,0.676765814,0.60554415,0.580440889,0.347341947,-0.22691207,-0.897533581,2.916261113,0.270625084,-2.146691349,Hole,3
335,0.00077217,0.001037067,0.001885792,0.006977024,0.013452517,0.0229591,0.024411285,0.028688568,0.026773142,0.022167558,0.007706102,0.004691809,0.002352001,0.001619176,0.001756359,2.642785499,0.540366644,-2.844994126,1.256923491,0.858974106,0.827858319,0.680576677,0.6052127,0.580888357,0.347263837,-0.226013388,-0.897207444,2.9167555,0.268968878,-2.146459565,Hole,3
336,0.000769802,0.001040948,0.001882421,0.007007265,0.013446763,0.022953462,0.024428871,0.028690298,0.026777027,0.022159279,0.007708877,0.004700919,0.002348502,0.001627165,0.001760304,2.644805821,0.542402929,-2.848901443,1.255284687,0.85886645,0.828058309,0.680558318,0.604953531,0.580819371,0.346569171,-0.227039819,-0.898530835,2.915125756,0.267852153,-2.137673202,Hole,3
337,0.000772172,0.001036673,0.001881245,0.007020427,0.013434329,0.02294877,0.024411862,0.028691489,0.026763767,0.02216614,0.007706983,0.004698785,0.002348086,0.001625788,0.001765939,2.643380538,0.542552264,-2.846647456,1.256831317,0.858850658,0.828066935,0.679813261,0.605541354,0.580630484,0.347710796,-0.226564477,-0.897043366,2.911022033,0.271468529,-2.137741324,Hole,3
338,0.000776813,0.001034872,0.001889369,0.007014758,0.01342718,0.022949951,0.026342677,0.02868288,0.02677218,0.022155781,0.007712188,0.004697073,0.002351013,0.00162049,0.00176811,2.644336449,0.538864864,-2.848769467,1.258588317,0.858353345,0.82667993,0.710354826,0.60580066,0.581345465,0.347358516,-0.226487069,-0.897258628,2.911772422,0.270235538,-2.13302003,Hole,3
339,0.000779048,0.001040289,0.001887329,0.007022651,0.013424098,0.022946688,0.026350651,0.028679006,0.026769261,0.022154337,0.007713499,0.004698231,0.002345177,0.001622413,0.001772278,2.640071235,0.532766914,-2.843069345,1.256670877,0.858582778,0.827279117,0.709440387,0.605469728,0.580894923,0.347657493,-0.226108801,-0.896921364,2.907895066,0.270855191,-2.141184957,Hole,3
340,0.000771841,0.00104177,0.001887956,0.007014868,0.01342579,0.022953846,0.026340043,0.028680139,0.026777024,0.022149869,0.007709912,0.004703475,0.002342737,0.001627818,0.001764324,2.637625171,0.541484737,-2.849086308,1.25635701,0.858433483,0.827379388,0.708414546,0.605103083,0.58071343,0.347763947,-0.226614975,-0.895473848,2.905174135,0.276167825,-2.15221946,Hole,3
341,0.000773143,0.001036025,0.001880398,0.007017109,0.013436004,0.022946965,0.026321863,0.02869298,0.026759761,0.022154746,0.007720273,0.004703258,0.00233202,0.001624542,0.001755742,2.632579348,0.539805831,-2.851035244,1.256311492,0.857839686,0.826001453,0.708421151,0.605848074,0.581278444,0.347782912,-0.225839556,-0.894644287,2.906176998,0.268971501,-2.158877921,Hole,3
342,0.00078026,0.001037762,0.0018852,0.007020094,0.013416908,0.022954301,0.026316724,0.028682785,0.026770229,0.022146129,0.007713773,0.004708481,0.00235267,0.001627133,0.001761932,2.643457281,0.541077948,-2.847317255,1.255107539,0.858306153,0.825635266,0.709376535,0.605364523,0.581404117,0.348154139,-0.225686179,-0.894643373,2.904397544,0.272628329,-2.161575555,Hole,3
343,0.000785202,0.001042992,0.001878328,0.007020702,0.013413846,0.022940573,0.026296292,0.028676192,0.026763927,0.022145048,0.007719117,0.004711067,0.002344961,0.00162162,0.00175266,2.635538573,0.54089674,-2.85014725,1.25512047,0.859177161,0.825083645,0.710328049,0.605253989,0.581644646,0.347701952,-0.225665113,-0.893300679,2.905617201,0.269181695,-2.168008921,Hole,3
344,0.000792668,0.001040904,0.001885169,0.007015152,0.013422476,0.022912989,0.026304346,0.02870149,0.026778746,0.022138256,0.007713896,0.004706458,0.002326419,0.00163059,0.001759033,2.638302798,0.531477358,-2.85115755,1.256007318,0.858570745,0.82228248,0.710355976,0.605297737,0.580990398,0.348484139,-0.226702381,-0.894900588,2.903054008,0.2700458,-2.173094823,Hole,3
345,0.002977781,0.002285184,0.001392975,0.003429862,0.013423288,0.02317705,0.022309623,0.020942455,0.021310702,0.021467032,0.013252972,0.002841481,0.001438728,0.001625295,0.001736531,-1.967067899,0.141627789,2.452037254,-1.521543021,-0.012433034,0.320538867,0.466689835,0.630906177,0.505760466,0.404233015,0.697244992,0.64683032,2.44916991,0.267827464,-2.865402608,Hole,4
346,0.002968034,0.002285724,0.001387196,0.003433762,0.013415813,0.023191345,0.022312247,0.020944094,0.021315895,0.021467169,0.013239159,0.002845257,0.001443736,0.00161673,0.001732904,-1.966528622,0.138531307,2.447705373,-1.521836307,-0.01077266,0.31967659,0.467539806,0.630481573,0.505413712,0.404080969,0.698249163,0.64709582,2.445911442,0.271111326,-2.865594426,Hole,4
347,0.002971164,0.002282931,0.001392521,0.003424808,0.013429307,0.023206454,0.022320115,0.020936433,0.021323116,0.021476449,0.01323287,0.002834198,0.001440254,0.001623576,0.001736166,-1.968300995,0.139093723,2.450090598,-1.524048671,-0.010848566,0.319013041,0.467299668,0.630952785,0.505363787,0.404853484,0.698825918,0.651505999,2.445675085,0.268476265,-2.865690576,Hole,4
348,0.002973553,0.00227969,0.001391414,0.003431783,0.01341623,0.02322326,0.022333161,0.020935435,0.02131768,0.021473507,0.013228992,0.002831765,0.001436949,0.001627703,0.001741304,-1.965251613,0.137722226,2.454614416,-1.523757022,-0.010067055,0.317329444,0.466667633,0.631124577,0.504261497,0.405501535,0.698975164,0.65283286,2.447201387,0.269881214,-2.864356261,Hole,4
349,0.002982912,0.002282156,0.001395631,0.003436403,0.013406588,0.023227804,0.022343816,0.020954502,0.021326068,0.021460846,0.013217799,0.002834192,0.001438206,0.001633116,0.001736773,-1.967534834,0.137023551,2.454700801,-1.522362431,-0.009593176,0.316132559,0.467723818,0.631456096,0.503766325,0.405892069,0.699073672,0.652416029,2.445957289,0.270625084,-2.866901339,Hole,4
350,0.002979874,0.002280885,0.00139856,0.003437156,0.013400176,0.023262448,0.0223417,0.020956194,0.021310027,0.021461206,0.013219743,0.00282891,0.001439593,0.001619176,0.001738744,-1.972913362,0.138561981,2.456356084,-1.523468252,-0.009410249,0.314907979,0.467331105,0.631772418,0.503677653,0.405914314,0.699176526,0.652897517,2.447153003,0.268968878,-2.870395177,Hole,4
351,0.002974875,0.002278374,0.001403937,0.003434363,0.01338999,0.023275277,0.02236981,0.020959142,0.021311216,0.021461715,0.013217395,0.002815223,0.001441075,0.001627165,0.001743609,-1.979400023,0.136978114,2.452565962,-1.523007311,-0.008715269,0.314147176,0.467874987,0.630211447,0.503259851,0.406146257,0.699991153,0.655687424,2.451369942,0.267852153,-2.868950942,Hole,4
352,0.002970353,0.002276236,0.001410921,0.003436383,0.013376056,0.023314012,0.022396273,0.020957189,0.021309161,0.021465917,0.013216211,0.002814642,0.001436164,0.001625788,0.001744699,-1.98327961,0.138875311,2.45370761,-1.522836746,-0.008303329,0.316807568,0.468007793,0.630137751,0.503752789,0.40565856,0.699400288,0.654957553,2.448628282,0.271468529,-2.868329521,Hole,4
353,0.002974516,0.002277413,0.00141159,0.003435394,0.013374221,0.023235875,0.022388365,0.020937299,0.021311243,0.021465702,0.013218029,0.002816716,0.001441274,0.00162049,0.001742535,-1.98358037,0.137262717,2.455805798,-1.522165938,-0.007802849,0.315890133,0.467542017,0.62988865,0.504044696,0.4049903,0.700929139,0.657471942,2.446455241,0.270235538,-2.86802888,Hole,4
354,0.002976696,0.002269237,0.001436888,0.003431388,0.013357899,0.023260566,0.022375401,0.020950464,0.021318923,0.021473324,0.013209184,0.002813124,0.001441305,0.001622413,0.001746953,-1.983024681,0.136735904,2.454085467,-1.522152598,-0.007292394,0.315153428,0.467604078,0.630174242,0.50390209,0.405032807,0.699948964,0.658829491,2.45075672,0.270855191,-2.868620964,Hole,4
355,0.002980142,0.002274971,0.001447858,0.00343065,0.013347806,0.023272925,0.022383685,0.020942004,0.021320663,0.021494959,0.013221983,0.002800985,0.001438282,0.001627818,0.001748409,-1.98442986,0.13670872,2.453663155,-1.524509313,-0.006927178,0.314544469,0.467499601,0.630481748,0.503060526,0.404631623,0.69917143,0.660330609,2.451988055,0.276167825,-2.871015824,Hole,4
356,0.002974658,0.002274401,0.001452066,0.003428725,0.013340724,0.023295122,0.022399368,0.020947607,0.021318717,0.021488775,0.01321347,0.002794936,0.00143867,0.001624542,0.001745536,-1.982990812,0.137591886,2.45402027,-1.522905559,-0.006746153,0.313684893,0.467608884,0.631071896,0.502233905,0.404762404,0.698599,0.663410085,2.450852007,0.268971501,-2.869404702,Hole,4
357,0.002985954,0.002271048,0.001448849,0.00343472,0.013326287,0.023311223,0.022423098,0.020952299,0.021322006,0.021498535,0.013216621,0.002794561,0.00144176,0.001627133,0.001755804,-1.981627844,0.1373357,2.454806504,-1.521534769,-0.005911307,0.312619264,0.467999107,0.631451163,0.502643135,0.404584351,0.699992589,0.661872236,2.450390628,0.272628329,-2.870606331,Hole,4
358,0.002977234,0.00227228,0.001455673,0.003434873,0.013308648,0.023324674,0.022421184,0.020954773,0.021328155,0.021489841,0.01322978,0.002780864,0.001438999,0.00162162,0.001753032,-1.983165291,0.140913222,2.45712643,-1.522074581,-0.005714112,0.312088107,0.467744077,0.631333049,0.502069125,0.404819208,0.700361501,0.662259717,2.45125606,0.269181695,-2.869227411,Hole,4
359,0.002979524,0.002275092,0.001451201,0.003436688,0.013318453,0.023347911,0.022416566,0.020969606,0.021311735,0.021484877,0.013227149,0.002774405,0.001445321,0.00163059,0.001757081,-1.985887739,0.140230919,2.459848253,-1.523246943,-0.005913905,0.312100517,0.467132691,0.630553578,0.501459564,0.405577536,0.70019014,0.664892141,2.448542643,0.2700458,-2.869485818,Hole,4
