ID,Tx Amplitude at -7,Tx Amplitude at -6,Tx Amplitude at -5,Tx Amplitude at -4,Tx Amplitude at -3,Tx Amplitude at -2.5,Tx Amplitude at -2,Tx Amplitude at -1.5,Tx Amplitude at -1,Tx Amplitude at -0.5,Tx Amplitude at 0,Tx Amplitude at 1,Tx Amplitude at 2,Tx Amplitude at 3,Tx Amplitude at 4,Tx Phase at -7,Tx Phase at -6,Tx Phase at -5,Tx Phase at -4,Tx Phase at -3,Tx Phase at -2.5,Tx Phase at -2,Tx Phase at -1.5,Tx Phase at -1,Tx Phase at -0.5,Tx Phase at 0,Tx Phase at 1,Tx Phase at 2,Tx Phase at 3,Tx Phase at 4,Label,Trial
360,0.003451908,0.002410396,0.002215997,0.006061409,0.017459283,0.033089428,0.040619246,0.058026897,0.055631449,0.047747059,0.036343722,0.009448457,0.005611914,0.003330206,0.001911593,-1.169560775,2.150473851,-1.955337536,-1.681534566,0.423744163,0.830196656,0.884262323,0.856019738,0.692893721,0.45123413,0.28294137,-0.546649404,-3.065114435,-0.396881863,2.142618049,No Hole,1
361,0.003457291,0.002408208,0.002218613,0.006051893,0.017471586,0.033082619,0.040624277,0.058060452,0.055647924,0.047764908,0.036369127,0.009448581,0.00560783,0.003341702,0.001884197,-1.169058667,2.156012034,-1.958882636,-1.681060649,0.423375453,0.830055158,0.883702206,0.856131285,0.692265551,0.450711524,0.280406692,-0.546110096,-3.06634443,-0.397011424,2.125287272,No Hole,1
362,0.003458049,0.002403095,0.002222663,0.006051899,0.017478538,0.033090597,0.040619598,0.058018007,0.055609367,0.047745917,0.036417063,0.009452556,0.005599394,0.003330219,0.001891211,-1.170481508,2.151980872,-1.958905393,-1.679386774,0.423865774,0.829233089,0.883482225,0.855532726,0.692422691,0.45022188,0.27771195,-0.544415624,-3.068674776,-0.396895861,2.136118288,No Hole,1
363,0.003465741,0.002407535,0.002222912,0.006051962,0.01746038,0.03307996,0.040606253,0.057913357,0.055643818,0.047732438,0.036450197,0.009463005,0.005599228,0.003322851,0.001906776,-1.170059028,2.151226603,-1.955128081,-1.679825633,0.424016643,0.829016732,0.883782425,0.854943947,0.692353981,0.44959575,0.276124687,-0.542439737,-3.069758456,-0.396603121,2.160854883,No Hole,1
364,0.003462972,0.002407801,0.002221777,0.006059078,0.017462759,0.033103009,0.040593647,0.057961792,0.055632589,0.047743072,0.036471271,0.009459563,0.00559231,0.003332443,0.001916464,-1.171182378,2.151197495,-1.953926287,-1.679128026,0.423894895,0.82821357,0.883082674,0.853563,0.692793296,0.450116434,0.275721588,-0.542006179,-3.07029666,-0.397026102,2.175493598,No Hole,1
365,0.003468009,0.002411944,0.002219773,0.006046708,0.017464126,0.033111826,0.04062769,0.0579719,0.055683629,0.047785503,0.036447488,0.009451672,0.00557322,0.003316681,0.001944109,-1.169435062,2.156598972,-1.954031576,-1.677523897,0.423592263,0.827698757,0.88323173,0.854281604,0.693529859,0.451203606,0.276119524,-0.54097819,-3.078221671,-0.397482602,2.194763308,No Hole,1
366,0.003463994,0.002406925,0.002217347,0.006050454,0.017465036,0.03308851,0.04056588,0.057947208,0.055688685,0.047790449,0.036429754,0.009462872,0.005583574,0.003340152,0.00194083,-1.169696503,2.155274457,-1.957147521,-1.67786344,0.424081845,0.827565724,0.882988171,0.854206384,0.693858045,0.451199088,0.277168878,-0.542382348,-3.07671844,-0.398300917,2.211733165,No Hole,1
367,0.003470853,0.002401299,0.002219889,0.006043246,0.017459072,0.033079137,0.040582257,0.057942152,0.05575957,0.047816875,0.036464929,0.009438351,0.005584585,0.003278964,0.001939452,-1.172296725,2.149542995,-1.955881125,-1.677461065,0.424108622,0.826908138,0.88256218,0.853342441,0.692480563,0.450917425,0.279940709,-0.54180915,-3.076435021,-0.390831432,2.204092056,No Hole,1
368,0.003470755,0.002384535,0.002220952,0.006044226,0.017464336,0.033095638,0.040592084,0.057901544,0.055719182,0.047814222,0.036419217,0.009435444,0.005575171,0.003309338,0.001946261,-1.170168586,2.147295441,-1.956688653,-1.676075015,0.42351638,0.826624569,0.882826108,0.853090933,0.691910413,0.450541153,0.283289132,-0.542253979,-3.076982468,-0.396326226,2.218043521,No Hole,1
369,0.003478924,0.002373483,0.002226869,0.006046474,0.017463429,0.033087183,0.040572715,0.057965101,0.055684966,0.047873638,0.036405533,0.009412319,0.005571043,0.003328912,0.001946539,-1.174001042,2.145759827,-1.952541546,-1.67573616,0.423745994,0.826252101,0.882492107,0.854918158,0.691396725,0.450144056,0.281965215,-0.542241129,-3.077551908,-0.396617583,2.216717797,No Hole,1
370,0.00347173,0.002362504,0.002228296,0.006050038,0.017464973,0.03310703,0.040542315,0.05800882,0.055685721,0.047867214,0.036391288,0.009414844,0.005567409,0.003331485,0.001942726,-1.173364003,2.153848768,-1.953305648,-1.675939915,0.423589511,0.825856732,0.882168189,0.855063179,0.691767903,0.451090531,0.280534866,-0.544931558,-3.079100957,-0.396362569,2.216285975,No Hole,1
371,0.003474083,0.002358173,0.002232469,0.006043107,0.017465749,0.033110737,0.040555061,0.057920536,0.055782154,0.047836838,0.03644442,0.009400919,0.00556029,0.003347101,0.001950338,-1.173306616,2.159385138,-1.952525129,-1.675051853,0.423303242,0.82513803,0.881803215,0.855097251,0.692729491,0.450428037,0.278081707,-0.54497748,-3.08134383,-0.397069365,2.221469728,No Hole,1
372,0.00347577,0.002359426,0.002234438,0.006042203,0.017457399,0.033111613,0.040561451,0.05792746,0.055794302,0.047875028,0.036475946,0.009398103,0.005539564,0.003338883,0.00194939,-1.171916632,2.161159606,-1.953539773,-1.674259773,0.423797202,0.825070228,0.881654184,0.855014224,0.692319602,0.450961324,0.278093151,-0.547500296,-3.08377887,-0.397740509,2.232313992,No Hole,1
373,0.003479616,0.002358866,0.002233242,0.006048267,0.017465182,0.033095819,0.040562973,0.057959548,0.05579581,0.047875895,0.036483339,0.009399908,0.005532572,0.003337178,0.001936887,-1.172593073,2.160824897,-1.952978868,-1.67401657,0.423473296,0.824990821,0.881797391,0.857003394,0.691604659,0.451032822,0.278221235,-0.545718686,-3.085861606,-0.398066863,2.243794206,No Hole,1
374,0.003477695,0.00236273,0.002238527,0.006041875,0.017460769,0.033103884,0.040539163,0.057944893,0.055881737,0.047849345,0.036416689,0.009398153,0.005530253,0.003325875,0.001956808,-1.172819029,2.164157639,-1.950880057,-1.674659193,0.423718197,0.825015392,0.881209465,0.85755967,0.692593259,0.451360205,0.276331511,-0.547097906,-3.087498172,-0.397364751,2.258909535,No Hole,1
375,0.002441804,0.002649628,0.003223429,0.004555895,0.01668132,0.032140031,0.041454474,0.047356109,0.054533637,0.042519463,0.030920281,0.006210071,0.004416055,0.00200889,0.002933657,-2.296162746,2.705360193,-2.975305829,-1.389709795,0.802473926,0.820554156,0.858421874,0.546309649,0.61870403,0.484333016,0.435055548,-1.682330797,2.841387246,0.462120528,-2.411552244,No Hole,2
376,0.002442316,0.002639573,0.003239642,0.004549777,0.016694729,0.032100145,0.041454733,0.0473509,0.054540285,0.042539798,0.030957618,0.006210955,0.00442225,0.002007647,0.002936478,-2.295411119,2.704057106,-2.985186852,-1.391763103,0.799911233,0.819835401,0.858508117,0.545148604,0.616813234,0.485097334,0.437312515,-1.683195941,2.840820834,0.462826167,-2.411938692,No Hole,2
377,0.002443744,0.002629173,0.003234217,0.004550474,0.016707079,0.032114867,0.041444332,0.047358262,0.054541654,0.042545804,0.030974377,0.006210982,0.004423496,0.002004983,0.002939611,-2.299137061,2.703499558,-2.979128991,-1.394615988,0.799528847,0.819934081,0.857781609,0.54488419,0.616374004,0.485755963,0.438931683,-1.682332248,2.839381271,0.460373473,-2.409468351,No Hole,2
378,0.002441652,0.002625783,0.003245639,0.004552873,0.016693928,0.032134312,0.041459975,0.047403419,0.054504972,0.042571658,0.030999626,0.006207556,0.00442554,0.00200719,0.002935177,-2.300985237,2.700680968,-2.973905892,-1.391982827,0.801260643,0.819560275,0.85814137,0.545648135,0.61652227,0.486605508,0.436779263,-1.681308808,2.839943085,0.460111211,-2.408310503,No Hole,2
379,0.002446061,0.002613392,0.003240588,0.004556356,0.016687563,0.032135623,0.041424892,0.047383859,0.054525792,0.042580583,0.030991672,0.006205407,0.004423492,0.002011502,0.0029333,-2.303425033,2.699578063,-2.967413585,-1.392452759,0.801113591,0.819031178,0.857636811,0.545166423,0.616686837,0.486253945,0.435173342,-1.682195288,2.837864283,0.460405061,-2.406994773,No Hole,2
380,0.002462058,0.002607837,0.003215904,0.004547059,0.016696205,0.032116115,0.041449867,0.04740562,0.054514838,0.042539024,0.031051804,0.006212411,0.004430648,0.002009073,0.002935599,-2.30356966,2.700224265,-2.966132513,-1.391381222,0.801142887,0.818023278,0.858017127,0.546678425,0.617458602,0.487264555,0.435570762,-1.682021631,2.838036393,0.461100637,-2.40497768,No Hole,2
381,0.002457226,0.002609521,0.003198496,0.004548989,0.016685283,0.032131677,0.041447198,0.047406518,0.054572833,0.042513653,0.031101298,0.006210752,0.004428192,0.002010505,0.002933799,-2.303983365,2.700971251,-2.965855223,-1.393832202,0.801760111,0.818481972,0.857900068,0.546778596,0.617296357,0.486311225,0.435818665,-1.681914234,2.838140743,0.461344696,-2.401852383,No Hole,2
382,0.002453438,0.002601167,0.003208169,0.004552426,0.016698276,0.032142499,0.041442999,0.047458495,0.054515104,0.04250245,0.031097149,0.006213427,0.004433714,0.002010653,0.002933762,-2.30675753,2.701358324,-2.981509511,-1.393399755,0.801193142,0.818860266,0.857832368,0.547898462,0.617121903,0.48578785,0.436235021,-1.681764186,2.83745885,0.460109168,-2.401937011,No Hole,2
383,0.002454261,0.002600843,0.003223381,0.004556072,0.016705447,0.032131762,0.041451652,0.047492506,0.054509707,0.042503414,0.031130798,0.006215394,0.004430989,0.002007867,0.002935413,-2.307163697,2.700299321,-2.98429461,-1.396127328,0.802060568,0.818714649,0.857915113,0.548680638,0.617775408,0.48418808,0.435451657,-1.681740834,2.836691794,0.459691483,-2.399382093,No Hole,2
384,0.00245981,0.002596444,0.003220676,0.004560687,0.016708004,0.032157331,0.041421845,0.047417914,0.054525842,0.042471672,0.031098461,0.00621694,0.00443471,0.002011835,0.002929902,-2.310558651,2.6992845,-2.982699969,-1.396781278,0.80192297,0.817496268,0.858181997,0.548029201,0.617922996,0.483016311,0.434395941,-1.682670559,2.837732962,0.460688733,-2.397645969,No Hole,2
385,0.002461833,0.002595757,0.003207056,0.004550011,0.01670725,0.032124038,0.041437158,0.047381107,0.054549791,0.042434309,0.031132954,0.006218836,0.004437857,0.002006166,0.002929798,-2.310504508,2.698605022,-2.977623211,-1.396174589,0.801600868,0.818909574,0.857739187,0.547379267,0.618242495,0.483382779,0.433075039,-1.681271116,2.83656495,0.458838048,-2.395130665,No Hole,2
386,0.0024631,0.002589768,0.003200869,0.00455914,0.016696726,0.03214282,0.041447959,0.047460346,0.054509036,0.042435886,0.0311135,0.0062195,0.004434323,0.002007734,0.002930634,-2.313201307,2.698100469,-2.978766742,-1.398640846,0.801535868,0.81824647,0.857785513,0.548503595,0.617103367,0.483327957,0.432478443,-1.681671692,2.836696933,0.457954265,-2.39388703,No Hole,2
387,0.002453812,0.002592391,0.00319663,0.00455581,0.0167068,0.032131804,0.041461883,0.047517565,0.054522012,0.042427956,0.031159778,0.006216142,0.004437685,0.002006139,0.002923776,-2.316546496,2.697541424,-2.973211965,-1.397531042,0.801489483,0.817887062,0.85769197,0.549988149,0.616153276,0.483205154,0.432830911,-1.681870632,2.835786963,0.457721723,-2.392490166,No Hole,2
388,0.002461145,0.002589254,0.003207167,0.004556224,0.016719443,0.032145898,0.041436413,0.047497765,0.05447527,0.042445532,0.031174503,0.006215085,0.004435129,0.00200663,0.002920773,-2.320554546,2.696068037,-2.978207141,-1.396602302,0.800803929,0.817828576,0.857786426,0.551219904,0.616213904,0.482860681,0.432535376,-1.682956498,2.836652225,0.460088216,-2.390451754,No Hole,2
389,0.002461121,0.002594342,0.003221997,0.004554104,0.016722651,0.032129617,0.041455995,0.04743583,0.054514814,0.042447994,0.031200303,0.006213703,0.004452927,0.002004534,0.002924884,-2.321494383,2.695828704,-2.986440528,-1.397812671,0.801451526,0.817815208,0.857804068,0.550367326,0.617416654,0.484537559,0.435361975,-1.68308447,2.83832601,0.46189072,-2.388916196,No Hole,2
390,0.002548381,0.002827809,0.004138615,0.004858793,0.019800044,0.034926693,0.043418531,0.053512477,0.045002067,0.039765278,0.02927702,0.006177638,0.003565309,0.003068947,0.003173408,-2.951343077,-0.118792738,-2.799684127,-2.665944409,0.642418787,0.736451262,0.908597903,0.897423394,0.846927753,0.731718508,0.442969406,-0.486485458,2.386679439,-0.766579068,-2.823023653,No Hole,3
391,0.002511538,0.002829271,0.004122443,0.004855062,0.019818704,0.034906122,0.043444458,0.053545315,0.045057516,0.039824828,0.029230794,0.006184506,0.003566493,0.003071252,0.003175429,-2.949915732,-0.117477967,-2.800282409,-2.666069771,0.644322114,0.737860222,0.908049862,0.896333706,0.84973767,0.734291642,0.445790922,-0.487926547,2.385319093,-0.766731264,-2.824545793,No Hole,3
392,0.002478507,0.002833669,0.004123151,0.004854047,0.019799865,0.034885658,0.043434333,0.053518161,0.045062104,0.039850203,0.029209276,0.006183069,0.003563642,0.003073795,0.003174949,-2.948241167,-0.117909751,-2.801408081,-2.666444598,0.644506828,0.735034083,0.907527516,0.896783306,0.852142061,0.73599881,0.446589979,-0.487122858,2.384610132,-0.766363498,-2.823604163,No Hole,3
393,0.002452786,0.002834432,0.004133073,0.004849859,0.019809713,0.034922804,0.043477486,0.053559561,0.045024785,0.039846866,0.029245569,0.006187708,0.00356631,0.003069853,0.003173541,-2.946817118,-0.120184474,-2.799559157,-2.665939377,0.644798447,0.734603235,0.907445409,0.895704937,0.850207272,0.736539458,0.445245866,-0.4858651,2.382253356,-0.76510669,-2.824197567,No Hole,3
394,0.002433298,0.002834175,0.004120667,0.004842454,0.019796984,0.034903748,0.043477492,0.053529181,0.045036627,0.039816726,0.02927795,0.006189361,0.003578434,0.003072772,0.003178012,-2.947135825,-0.117884186,-2.800692562,-2.667189695,0.644466196,0.734530006,0.907115465,0.895309261,0.849679969,0.736529362,0.44361731,-0.487545581,2.379207918,-0.765648982,-2.824629855,No Hole,3
395,0.002409079,0.002838017,0.004118783,0.004842133,0.019785543,0.03488763,0.043475232,0.053532119,0.045028798,0.03982263,0.029254814,0.006191636,0.003591513,0.003073628,0.00317943,-2.947389103,-0.119520644,-2.801860456,-2.666049155,0.643368746,0.73386782,0.90634706,0.895602369,0.84923035,0.736647146,0.445967299,-0.488544061,2.377101054,-0.765581894,-2.823482828,No Hole,3
396,0.002388809,0.002837373,0.004107302,0.004843904,0.019793845,0.034877238,0.043466758,0.053519553,0.045023165,0.039815558,0.029229777,0.006195794,0.003600797,0.003072426,0.003181018,-2.948974123,-0.120004092,-2.803567629,-2.665263091,0.644053638,0.732554965,0.906392071,0.895460247,0.84915712,0.736723109,0.447991061,-0.486658342,2.371594089,-0.764818303,-2.823665531,No Hole,3
397,0.002364422,0.00284197,0.004097371,0.004834423,0.019784859,0.034889942,0.043479642,0.053558392,0.045016595,0.039799089,0.029248402,0.006200427,0.003611672,0.00307232,0.003179853,-2.948219669,-0.118063847,-2.805864551,-2.664826888,0.648535374,0.731319341,0.906736391,0.896471913,0.848945017,0.73453116,0.446127319,-0.485430841,2.365308055,-0.764205392,-2.824592905,No Hole,3
398,0.002332697,0.002843281,0.004159225,0.004830261,0.0197618,0.034891556,0.043489967,0.053546538,0.044966176,0.039784674,0.029271522,0.006193463,0.003615198,0.003076547,0.003182743,-2.950775556,-0.1188935,-2.803682183,-2.665039047,0.646423876,0.732104977,0.90610056,0.895808363,0.848072583,0.733254374,0.44492971,-0.48504243,2.362214496,-0.763981117,-2.82604381,No Hole,3
399,0.002318798,0.002842636,0.004187128,0.004835159,0.019778362,0.034882248,0.043497753,0.053544525,0.044987827,0.039810286,0.02924185,0.006204877,0.003615199,0.003073348,0.003184832,-2.952852411,-0.117910825,-2.80257658,-2.664757859,0.644033516,0.732207365,0.906152692,0.895304834,0.846391199,0.733857084,0.446369331,-0.484223626,2.359492639,-0.763815429,-2.824578558,No Hole,3
400,0.002301704,0.002845353,0.004164247,0.004830481,0.019761201,0.034860023,0.043516603,0.053563444,0.044976608,0.039861346,0.029222096,0.006211332,0.003618342,0.003076505,0.003185564,-2.954838671,-0.118852132,-2.802553112,-2.664353428,0.641383147,0.732118332,0.905831902,0.895299719,0.845307117,0.735579497,0.447730262,-0.482892074,2.355225018,-0.764022964,-2.824385462,No Hole,3
401,0.002167761,0.002846666,0.004135495,0.004836563,0.019748962,0.034865892,0.0435221,0.05350709,0.044973603,0.039826337,0.029245166,0.006214104,0.003628173,0.003077482,0.003207309,-2.935761443,-0.120605201,-2.801492542,-2.664283722,0.638750666,0.731993394,0.905592347,0.894570868,0.845769813,0.7357552,0.447531421,-0.480454125,2.353161975,-0.762920815,-2.819216614,No Hole,3
402,0.002171125,0.002846369,0.004146183,0.004834948,0.019745604,0.034886834,0.043546993,0.053514302,0.044954376,0.039844108,0.02927408,0.006201035,0.003620495,0.003080089,0.003210845,-2.936042385,-0.119249619,-2.799874084,-2.66380954,0.63909892,0.731328538,0.905241618,0.894711476,0.844037664,0.734563783,0.446101936,-0.481826826,2.350112419,-0.762642783,-2.819925167,No Hole,3
403,0.002166233,0.002847001,0.00413038,0.004830198,0.019744092,0.034875574,0.04356336,0.053584633,0.044953577,0.039878304,0.029274511,0.00619509,0.003596732,0.003077524,0.003217219,-2.9320487,-0.119388423,-2.79964676,-2.663923586,0.638269599,0.732493795,0.904811505,0.894431219,0.845458923,0.73519955,0.446630551,-0.483051911,2.349533917,-0.761183064,-2.818661628,No Hole,3
404,0.002168772,0.002848401,0.004121119,0.004826646,0.019730587,0.034864038,0.043563951,0.053558469,0.045018034,0.03985232,0.029241839,0.006202715,0.003596698,0.00307695,0.003217768,-2.931530227,-0.120772368,-2.798171288,-2.662024833,0.634826214,0.731696209,0.903610127,0.894539538,0.845893074,0.733837799,0.448299183,-0.482902336,2.34887773,-0.75991453,-2.818204013,No Hole,3
405,0.002457467,0.001640995,0.005181032,0.005609673,0.024206407,0.041347232,0.047306521,0.056966682,0.055843384,0.040181481,0.03200465,0.005759538,0.006160263,0.002156596,0.002465587,-1.471062211,0.928617076,-2.813284664,-1.497541487,0.49672729,0.822322725,0.967263304,0.751849673,0.751029598,0.591214897,0.540012157,-0.933480479,2.76036489,-0.060866218,-1.508957249,No Hole,4
406,0.002454515,0.00163529,0.005199132,0.005611081,0.024225359,0.041314436,0.047284434,0.056976068,0.055819752,0.040184664,0.031993312,0.005756863,0.006159077,0.002161118,0.002457204,-1.469118115,0.933307698,-2.809639445,-1.498084075,0.495796046,0.822573811,0.967433127,0.752794994,0.750906637,0.590750078,0.54034391,-0.93388895,2.759444602,-0.062627485,-1.508114073,No Hole,4
407,0.002451453,0.001644093,0.005196617,0.005601021,0.024262373,0.04131732,0.047274221,0.05702861,0.055819194,0.040192111,0.031966413,0.005756636,0.006164406,0.002153161,0.002459235,-1.46902476,0.929580692,-2.807226037,-1.499633041,0.495367995,0.822720626,0.96766808,0.754971735,0.750658862,0.591770222,0.542066026,-0.933518166,2.758278866,-0.058315994,-1.51047705,No Hole,4
408,0.002445893,0.001641182,0.005199369,0.005603722,0.024241799,0.041332177,0.047236374,0.057090712,0.055824068,0.040174701,0.032000538,0.00576187,0.006163103,0.002142904,0.002459114,-1.469107659,0.932936567,-2.806912624,-1.499550572,0.497969997,0.822682819,0.967993128,0.756348959,0.752126859,0.593045518,0.543104998,-0.93489477,2.758446785,-0.056821222,-1.508780683,No Hole,4
409,0.002450668,0.001642822,0.005201525,0.005603622,0.024272153,0.041304875,0.04719696,0.057057429,0.055880281,0.040166845,0.032025686,0.005760944,0.006162585,0.002136928,0.002463668,-1.46614178,0.930181444,-2.803928955,-1.499189643,0.499401329,0.822364334,0.968467928,0.75660933,0.751316393,0.592656942,0.544064377,-0.936420511,2.758853509,-0.060060835,-1.508356138,No Hole,4
410,0.002446335,0.001641493,0.00519808,0.005606401,0.024251508,0.041325045,0.047201052,0.056996001,0.055935612,0.040178771,0.032009041,0.005753613,0.006166619,0.002141714,0.002466324,-1.467294799,0.931360864,-2.804315835,-1.497264516,0.502789115,0.822087049,0.968515482,0.753017127,0.752375498,0.591586298,0.545763446,-0.937091973,2.75780301,-0.05590815,-1.506875264,No Hole,4
411,0.002444363,0.0016421,0.005210841,0.005606414,0.024256221,0.041315104,0.047184157,0.056982608,0.055937611,0.040204872,0.032015502,0.005746225,0.006164659,0.002136047,0.002464928,-1.465234798,0.927500752,-2.800950032,-1.496451532,0.503335828,0.822127994,0.969319723,0.751135088,0.752998551,0.593621316,0.547608205,-0.938310626,2.757985543,-0.054145467,-1.507192075,No Hole,4
412,0.00244191,0.001649713,0.005207416,0.005616888,0.024243736,0.041321931,0.04720087,0.057098067,0.055958481,0.040196007,0.031995788,0.00573802,0.00616815,0.002132506,0.002472576,-1.464280177,0.931736421,-2.802715782,-1.495802659,0.505180168,0.822280813,0.969183854,0.756111158,0.753400397,0.593112115,0.544990957,-0.939195892,2.758478379,-0.053364027,-1.506521543,No Hole,4
413,0.00244071,0.001652975,0.00520415,0.005626838,0.024278403,0.041286569,0.047177114,0.05709374,0.05594879,0.040194107,0.032008505,0.005732075,0.006163927,0.002136333,0.002469128,-1.463310906,0.928797386,-2.797874777,-1.495542201,0.506145621,0.822373892,0.970043554,0.756280695,0.75272478,0.59256481,0.544403493,-0.938185753,2.757903467,-0.051497334,-1.508920127,No Hole,4
414,0.002444201,0.00165681,0.005208327,0.005635618,0.024268277,0.041296795,0.047164924,0.057095989,0.055965591,0.040185721,0.032008163,0.005716386,0.006160802,0.002138199,0.002470481,-1.462890784,0.933020782,-2.796228223,-1.49386442,0.510347827,0.822095324,0.97041685,0.755021292,0.753881006,0.592124609,0.544073123,-0.938119767,2.758144021,-0.052265161,-1.506435234,No Hole,4
415,0.002439712,0.001665437,0.00520838,0.005654066,0.024287333,0.041307932,0.047160869,0.057017584,0.055984583,0.04020563,0.032022738,0.005719332,0.006161888,0.002136531,0.002470596,-1.461801159,0.930624408,-2.79718315,-1.491222645,0.521173061,0.821788001,0.969952433,0.753170771,0.753970885,0.594004392,0.546144174,-0.937364859,2.757575782,-0.053014382,-1.509497749,No Hole,4
416,0.002438553,0.00166505,0.005213309,0.005644976,0.024236331,0.041296051,0.047156988,0.057022965,0.056035082,0.040234361,0.032005323,0.005710994,0.006166821,0.002132651,0.002473626,-1.458692648,0.932769191,-2.796020335,-1.490512145,0.533184268,0.821614003,0.969665517,0.752936652,0.754755004,0.593920351,0.546005367,-0.936613407,2.756994155,-0.052055134,-1.509360358,No Hole,4
417,0.002433894,0.00166584,0.005211072,0.005647072,0.024246708,0.041287654,0.04713816,0.05702987,0.056002188,0.040201348,0.032005968,0.005709398,0.006166369,0.002133124,0.002477375,-1.457692403,0.932457382,-2.798738568,-1.490657354,0.533452855,0.822494341,0.969571838,0.752218645,0.754181268,0.593789292,0.544500648,-0.936232506,2.757578473,-0.051381303,-1.510605016,No Hole,4
418,0.002431405,0.001666864,0.005205751,0.005655772,0.024226024,0.04128474,0.047133863,0.057030692,0.055954269,0.040210555,0.032008679,0.00570336,0.006161947,0.002134761,0.002473349,-1.457788444,0.933342608,-2.802069039,-1.491342968,0.532249957,0.821923354,0.969180841,0.753023261,0.754354242,0.59412674,0.544592884,-0.936404842,2.756898521,-0.050439652,-1.507303331,No Hole,4
419,0.002428552,0.001670715,0.005199481,0.005651789,0.024280638,0.041266742,0.047100279,0.057019116,0.055948801,0.040173807,0.032007553,0.005702513,0.006165717,0.002131426,0.002481276,-1.457064882,0.936271693,-2.804466393,-1.489653313,0.52979324,0.821947486,0.969455437,0.752124286,0.755582957,0.593678336,0.545581593,-0.936063291,2.757653934,-0.050907632,-1.508573484,No Hole,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
